1 10 0.6902399063110352 0.6999162435531616 1.0430046319961548 0.11918991059064865 0.2554251253604889
1 20 0.6907480955123901 0.6979764103889465 0.9137464761734009 0.1517813503742218 0.1046433374285698
1 10 0.6902498006820679 0.6998929381370544 1.0437076091766357 0.11926756799221039 0.2572038471698761
1 20 0.6907774209976196 0.6979149580001831 0.9127116203308105 0.14940334856510162 0.10531628876924515
1 30 0.6897221803665161 0.6910204887390137 0.8534436225891113 0.0 0.0
1 40 0.6869765520095825 0.6881282329559326 0.9503175020217896 0.1184210553765297 0.06988783180713654
1 50 0.687934398651123 0.6861303448677063 0.8977103233337402 0.13953489065170288 0.025059666484594345
1 60 0.6890571713447571 0.6851531863212585 0.850905179977417 0.15630769729614258 0.14009928703308105
1 70 0.6882805824279785 0.6811917424201965 0.8851711750030518 0.30684930086135864 0.07608695328235626
1 80 0.688635528087616 0.6912388801574707 0.813004732131958 0.20944558084011078 0.130185067653656
1 90 0.6885244846343994 0.6801387071609497 0.9344670176506042 0.26883384585380554 0.18422913551330566
1 100 0.687353253364563 0.6810086369514465 0.9403794407844543 0.40940767526626587 0.12063655257225037
1 110 0.6872756481170654 0.6874414682388306 0.914533257484436 0.4481382966041565 0.15769770741462708
1 120 0.6889147162437439 0.6792530417442322 0.8047318458557129 0.3201878070831299 0.17213527858257294
1 130 0.6886923313140869 0.6889464855194092 0.7694861888885498 0.3469387888908386 0.21152587234973907
1 140 0.6872470378875732 0.6954241991043091 0.8462475538253784 0.5101721286773682 0.11718188226222992
1 150 0.688315749168396 0.6927325129508972 0.797065258026123 0.44795918464660645 0.17175273597240448
1 160 0.689494788646698 0.6941705942153931 0.7754829525947571 0.3428041934967041 0.26811593770980835
1 170 0.6896316409111023 0.6820762157440186 0.7847184538841248 0.27858293056488037 0.2363387942314148
1 180 0.6906389594078064 0.7238444089889526 0.737957239151001 0.32749998569488525 0.21979865431785583
1 190 0.6903225183486938 0.707639753818512 0.7187198400497437 0.2631579041481018 0.2385496199131012
1 200 0.6890794038772583 0.6833036541938782 0.8896321058273315 0.25011536478996277 0.21943320333957672
1 210 0.6909279823303223 0.6960294842720032 0.681837260723114 0.2938530743122101 0.22580644488334656
1 220 0.6889626979827881 0.6693300604820251 0.8754276633262634 0.31533101201057434 0.2235948145389557
1 230 0.6897906064987183 0.6869593858718872 0.6815281510353088 0.4056122303009033 0.19899874925613403
2 240 0.6891775727272034 0.7070688605308533 0.7797306180000305 0.2877237796783447 0.19238990545272827
2 250 0.6897848844528198 0.6880679130554199 0.7545843124389648 0.3641207814216614 0.17040731012821198
2 260 0.6917197704315186 0.7046613693237305 0.6372462511062622 0.26582279801368713 0.19354838132858276
